id,lingid,propid,value,group,creator,timestamp
9457,21,35,3,group_0,user_0_4,144
9458,13,26,4,group_0,user_0_3,550
9459,31,9,2,group_0,user_0_4,357
9460,23,24,4,group_0,user_0_2,396
9461,10,9,0,group_0,user_0_3,660
9462,40,24,4,group_0,user_0_4,738
9463,23,9,0,group_0,user_0_7,269
9464,19,22,2,group_0,user_0_8,512
9465,23,9,0,group_0,user_0_4,900
9466,37,14,3,group_0,user_0_5,800
9467,10,15,3,group_0,user_0_0,48
9468,37,4,1,group_0,user_0_8,7
9469,10,38,3,group_0,user_0_7,408
9470,40,9,3,group_0,user_0_0,228
9471,10,38,4,group_0,user_0_4,53
9472,23,10,3,group_0,user_0_7,734
9473,10,9,3,group_0,user_0_2,711
9474,27,13,4,group_0,user_0_4,449
9475,21,9,4,group_0,user_0_0,815
9476,27,10,4,group_0,user_0_9,507
9477,15,17,2,group_0,user_0_9,106
9478,13,10,1,group_0,user_0_7,353
9479,13,13,1,group_0,user_0_4,912
9480,21,38,0,group_0,user_0_4,455
9481,10,35,1,group_0,user_0_1,16
9482,10,10,2,group_0,user_0_0,90
9483,19,38,1,group_0,user_0_3,852
9484,23,22,0,group_0,user_0_5,306
9485,15,4,1,group_0,user_0_3,693
9486,21,9,4,group_0,user_0_9,209
9487,21,39,1,group_0,user_0_2,648
9488,14,13,2,group_0,user_0_3,843
9489,31,4,2,group_0,user_0_5,941
9490,6,24,0,group_0,user_0_5,774
9491,14,15,2,group_0,user_0_4,289
9492,9,22,3,group_0,user_0_0,438
9493,31,39,3,group_0,user_0_2,185
9494,13,12,4,group_0,user_0_0,241
9495,44,17,2,group_0,user_0_7,342
9496,21,10,3,group_0,user_0_5,304
9497,31,14,3,group_0,user_0_8,877
9498,44,10,4,group_0,user_0_3,911
9499,14,9,4,group_0,user_0_7,785
9500,15,17,0,group_0,user_0_8,231
9501,23,26,3,group_0,user_0_3,550
9502,37,26,3,group_0,user_0_5,706
9503,15,26,4,group_0,user_0_1,427
9504,10,22,4,group_0,user_0_3,398
9505,40,14,0,group_0,user_0_2,16
9506,13,4,2,group_0,user_0_7,141
9507,19,35,0,group_0,user_0_3,64
9508,37,39,4,group_0,user_0_9,553
9509,15,17,2,group_0,user_0_8,488
9510,22,14,3,group_0,user_0_8,448
9511,10,17,1,group_0,user_0_3,301
9512,15,26,1,group_0,user_0_8,386
9513,40,26,1,group_0,user_0_2,745
9514,13,24,3,group_0,user_0_6,658
9515,23,13,0,group_0,user_0_4,273
9516,21,12,4,group_0,user_0_5,184
9517,19,4,2,group_0,user_0_7,557
9518,27,26,1,group_0,user_0_5,969
9519,21,12,1,group_0,user_0_7,894
9520,10,22,3,group_0,user_0_4,706
9521,31,14,1,group_0,user_0_6,134
9522,14,38,3,group_0,user_0_5,739
9523,13,14,0,group_0,user_0_7,351
9524,9,17,4,group_0,user_0_1,685
9525,31,15,3,group_0,user_0_1,44
9526,15,22,3,group_0,user_0_6,615
9527,9,22,1,group_0,user_0_3,267
9528,19,38,4,group_0,user_0_4,819
9529,14,39,3,group_0,user_0_4,348
9530,14,4,1,group_0,user_0_0,682
9531,40,35,4,group_0,user_0_2,590
9532,10,12,3,group_0,user_0_7,934
9533,40,26,0,group_0,user_0_0,706
9534,19,10,1,group_0,user_0_7,957
9535,13,14,3,group_0,user_0_1,491
9536,22,15,0,group_0,user_0_8,979
9537,27,9,1,group_0,user_0_9,70
9538,40,10,0,group_0,user_0_9,277
9539,21,15,0,group_0,user_0_9,480
9540,37,35,0,group_0,user_0_4,617
9541,19,26,3,group_0,user_0_2,265
9542,23,10,0,group_0,user_0_0,875
9543,40,22,0,group_0,user_0_3,356
9544,23,17,3,group_0,user_0_4,664
9545,44,39,1,group_0,user_0_4,580
9546,40,14,0,group_0,user_0_1,11
9547,22,15,4,group_0,user_0_5,430
9548,21,9,1,group_0,user_0_6,281
9549,31,17,3,group_0,user_0_0,792
9550,44,24,0,group_0,user_0_7,504
9551,44,17,4,group_0,user_0_1,779
9552,22,35,1,group_0,user_0_8,167
9553,40,12,4,group_0,user_0_3,565
9554,27,24,2,group_0,user_0_2,598
9555,37,4,2,group_0,user_0_1,125
9556,9,9,4,group_0,user_0_4,62
9557,44,22,1,group_0,user_0_2,465
9558,10,35,4,group_0,user_0_9,731
9559,9,13,1,group_0,user_0_9,966
9560,23,39,1,group_0,user_0_9,580
9561,14,9,4,group_0,user_0_8,734
9562,15,10,4,group_0,user_0_7,433
9563,22,12,4,group_0,user_0_4,786
9564,27,38,1,group_0,user_0_7,239
9565,44,9,4,group_0,user_0_3,661
9566,31,9,0,group_0,user_0_7,77
9567,27,39,1,group_0,user_0_7,640
9568,44,10,1,group_0,user_0_2,909
9569,15,13,1,group_0,user_0_5,546
9570,9,14,1,group_0,user_0_5,770
9571,31,17,0,group_0,user_0_9,116
9572,22,12,4,group_0,user_0_5,692
9573,13,15,0,group_0,user_0_1,698
9574,9,35,2,group_0,user_0_7,933
9575,37,38,2,group_0,user_0_1,947
9576,37,15,0,group_0,user_0_7,225
9577,9,12,4,group_0,user_0_6,620
9578,9,14,1,group_0,user_0_2,661
9579,13,9,2,group_0,user_0_6,273
9580,27,26,0,group_0,user_0_3,331
9581,19,9,2,group_0,user_0_5,654
9582,44,26,3,group_0,user_0_9,185
9583,19,12,2,group_0,user_0_7,496
9584,22,13,0,group_0,user_0_9,996
9585,22,35,1,group_0,user_0_4,985
9586,15,17,1,group_0,user_0_0,887
9587,6,39,1,group_0,user_0_5,860
9588,6,39,1,group_0,user_0_2,677
9589,9,10,4,group_0,user_0_7,617
9590,21,13,3,group_0,user_0_2,570
9591,37,9,1,group_0,user_0_0,347
9592,44,22,1,group_0,user_0_2,350
9593,44,39,0,group_0,user_0_3,159
9594,13,10,1,group_0,user_0_7,165
9595,19,10,2,group_0,user_0_4,543
9596,19,15,4,group_0,user_0_7,944
9597,6,12,2,group_0,user_0_0,865
9598,31,17,2,group_0,user_0_3,366
9599,31,9,4,group_0,user_0_0,821
9600,14,10,1,group_0,user_0_6,121
9601,31,22,1,group_0,user_0_9,107
9602,13,10,1,group_0,user_0_5,780
9603,27,24,0,group_0,user_0_9,547
9604,6,26,1,group_0,user_0_3,426
9605,15,17,0,group_0,user_0_1,710
9606,22,9,3,group_0,user_0_0,56
9607,21,14,1,group_0,user_0_8,499
9608,10,12,2,group_0,user_0_7,853
9609,14,39,3,group_0,user_0_4,240
9610,22,10,1,group_0,user_0_8,145
9611,6,39,0,group_0,user_0_9,413
9612,22,10,0,group_0,user_0_8,661
9613,19,26,2,group_0,user_0_7,415
9614,23,39,2,group_0,user_0_1,439
9615,14,9,1,group_0,user_0_5,794
9616,40,9,4,group_0,user_0_5,503
9617,22,38,1,group_0,user_0_6,690
9618,13,26,0,group_0,user_0_0,512
9619,21,15,3,group_0,user_0_8,272
9620,22,38,0,group_0,user_0_9,620
9621,40,39,2,group_0,user_0_2,504
9622,37,17,2,group_0,user_0_4,505
9623,23,35,0,group_0,user_0_5,734
9624,14,26,0,group_0,user_0_9,117
9625,15,9,3,group_0,user_0_5,779
9626,31,15,3,group_0,user_0_9,211
9627,6,9,4,group_0,user_0_7,487
9628,22,12,2,group_0,user_0_9,332
9629,44,17,4,group_0,user_0_5,657
9630,22,39,1,group_0,user_0_2,101
9631,27,13,3,group_0,user_0_9,73
9632,6,9,0,group_0,user_0_0,202
9633,6,35,0,group_0,user_0_3,329
9634,22,39,1,group_0,user_0_7,714
9635,22,24,3,group_0,user_0_1,8
9636,15,22,1,group_0,user_0_0,432
9637,10,15,4,group_0,user_0_6,888
9638,27,14,3,group_0,user_0_8,601
9639,10,13,4,group_0,user_0_0,127
9640,31,10,1,group_0,user_0_6,195
9641,10,17,1,group_0,user_0_6,432
9642,9,35,2,group_0,user_0_6,683
9643,23,13,3,group_0,user_0_6,464
9644,13,24,4,group_0,user_0_8,954
9645,10,39,3,group_0,user_0_9,614
9646,44,38,3,group_0,user_0_2,632
9647,14,35,3,group_0,user_0_2,576
9648,40,15,1,group_0,user_0_7,310
9649,10,35,4,group_0,user_0_8,9
9650,9,35,2,group_0,user_0_2,679
9651,22,38,1,group_0,user_0_0,530
9652,9,10,0,group_0,user_0_6,220
9653,13,14,2,group_0,user_0_3,404
9654,44,14,2,group_0,user_0_5,189
9655,15,9,3,group_0,user_0_7,963
9656,10,26,3,group_0,user_0_3,117
9657,27,15,3,group_0,user_0_4,324
9658,6,22,4,group_0,user_0_7,509
9659,21,17,4,group_0,user_0_8,39
9660,27,35,1,group_0,user_0_8,276
9661,22,17,1,group_0,user_0_4,449
9662,44,12,3,group_0,user_0_6,582
9663,37,4,2,group_0,user_0_6,999
9664,14,13,4,group_0,user_0_5,308
9665,27,22,1,group_0,user_0_4,269
9666,21,12,1,group_0,user_0_6,621
9667,14,13,0,group_0,user_0_7,27
9668,21,15,2,group_0,user_0_2,22
9669,21,39,2,group_0,user_0_7,617
9670,37,17,1,group_0,user_0_7,272
9671,27,15,4,group_0,user_0_9,918
9672,6,24,4,group_0,user_0_3,66
9673,44,10,1,group_0,user_0_3,734
9674,6,14,4,group_0,user_0_3,180
9675,37,39,0,group_0,user_0_5,84
9676,23,14,1,group_0,user_0_6,277
9677,31,24,0,group_0,user_0_8,821
9678,23,35,4,group_0,user_0_2,638
9679,23,9,2,group_0,user_0_3,901
9680,23,35,2,group_0,user_0_6,51
9681,40,38,4,group_0,user_0_6,570
9682,14,4,1,group_0,user_0_5,901
9683,14,17,4,group_0,user_0_8,609
9684,14,39,4,group_0,user_0_4,400
9685,37,4,2,group_0,user_0_7,511
9686,44,4,2,group_0,user_0_2,786
9687,9,24,0,group_0,user_0_3,744
9688,10,35,4,group_0,user_0_3,746
9689,13,13,1,group_0,user_0_8,533
9690,44,22,0,group_0,user_0_6,820
9691,9,10,2,group_0,user_0_0,192
9692,10,12,4,group_0,user_0_9,332
9693,31,26,3,group_0,user_0_8,318
9694,44,14,3,group_0,user_0_4,305
9695,23,38,1,group_0,user_0_3,180
9696,9,15,4,group_0,user_0_9,194
9697,37,15,2,group_0,user_0_0,834
9698,44,39,0,group_0,user_0_1,268
9699,6,26,1,group_0,user_0_0,3
9700,31,38,0,group_0,user_0_2,77
9701,44,35,2,group_0,user_0_7,685
9702,27,38,3,group_0,user_0_0,708
9703,31,4,0,group_0,user_0_6,670
9704,23,22,3,group_0,user_0_5,562
9705,37,10,0,group_0,user_0_4,806
9706,14,39,1,group_0,user_0_8,456
9707,6,10,4,group_0,user_0_5,63
9708,40,15,2,group_0,user_0_9,117
9709,23,38,1,group_0,user_0_8,784
9710,14,15,4,group_0,user_0_7,169
9711,6,4,2,group_0,user_0_3,223
9712,27,14,1,group_0,user_0_3,520
9713,15,9,0,group_0,user_0_4,869
9714,15,35,4,group_0,user_0_2,872
9715,9,17,0,group_0,user_0_7,267
9716,13,39,3,group_0,user_0_6,334
9717,9,24,1,group_0,user_0_3,711
9718,22,12,2,group_0,user_0_0,284
9719,13,35,1,group_0,user_0_7,649
9720,14,4,1,group_0,user_0_2,716
9721,44,4,0,group_0,user_0_0,869
9722,15,39,2,group_0,user_0_6,148
9723,19,24,4,group_0,user_0_8,619
9724,27,22,3,group_0,user_0_5,3
9725,23,13,0,group_0,user_0_2,582
9726,44,38,4,group_0,user_0_9,641
9727,15,22,4,group_0,user_0_8,381
9728,13,15,0,group_0,user_0_0,494
9729,37,12,0,group_0,user_0_7,797
9730,14,35,2,group_0,user_0_1,307
9731,37,9,2,group_0,user_0_4,667
9732,37,10,3,group_0,user_0_8,374
9733,19,35,2,group_0,user_0_0,102
9734,23,10,4,group_0,user_0_6,307
9735,6,39,1,group_0,user_0_1,963
9736,37,38,0,group_0,user_0_2,366
9737,13,39,4,group_0,user_0_0,685
9738,21,13,3,group_0,user_0_1,190
9739,40,13,2,group_0,user_0_1,761
9740,10,10,0,group_0,user_0_5,779
9741,40,9,2,group_0,user_0_8,955
9742,19,14,4,group_0,user_0_8,572
9743,14,14,2,group_0,user_0_9,218
9744,40,35,3,group_0,user_0_1,972
9745,19,22,2,group_0,user_0_3,620
9746,14,10,2,group_0,user_0_1,137
9747,13,22,0,group_0,user_0_5,20
9748,13,39,1,group_0,user_0_1,655
9749,14,38,3,group_0,user_0_8,151
9750,40,14,3,group_0,user_0_5,515
9751,19,35,1,group_0,user_0_1,218
9752,37,14,2,group_0,user_0_6,32
9753,14,24,2,group_0,user_0_6,293
9754,21,4,0,group_0,user_0_6,904
9755,37,26,0,group_0,user_0_4,895
9756,27,10,3,group_0,user_0_1,605
9757,21,13,4,group_0,user_0_3,909
9758,31,14,4,group_0,user_0_8,982
9759,27,35,4,group_0,user_0_5,64
9760,37,13,0,group_0,user_0_9,808
9761,13,12,4,group_0,user_0_4,469
9762,22,35,4,group_0,user_0_7,789
9763,44,10,3,group_0,user_0_5,347
9764,10,35,2,group_0,user_0_0,458
9765,23,9,3,group_0,user_0_9,108
9766,22,13,3,group_0,user_0_7,643
9767,9,24,2,group_0,user_0_3,548
9768,10,10,0,group_0,user_0_9,454
9769,14,4,0,group_0,user_0_7,923
9770,13,10,1,group_0,user_0_7,517
9771,40,10,3,group_0,user_0_9,625
9772,14,26,4,group_0,user_0_5,6
9773,27,14,3,group_0,user_0_8,927
9774,37,15,0,group_0,user_0_1,266
9775,22,22,1,group_0,user_0_7,796
9776,13,26,3,group_0,user_0_6,435
9777,15,9,4,group_0,user_0_9,59
9778,21,17,1,group_0,user_0_2,701
9779,15,38,3,group_0,user_0_1,942
9780,14,38,4,group_0,user_0_4,553
9781,19,38,3,group_0,user_0_0,252
9782,10,13,4,group_0,user_0_5,684
9783,37,39,4,group_0,user_0_5,814
9784,27,24,4,group_0,user_0_1,660
9785,31,9,2,group_0,user_0_7,580
9786,31,9,0,group_0,user_0_1,654
9787,40,12,0,group_0,user_0_3,98
9788,23,15,0,group_0,user_0_6,484
9789,37,15,2,group_0,user_0_6,625
9790,31,13,0,group_0,user_0_8,962
9791,31,4,0,group_0,user_0_8,324
9792,10,39,2,group_0,user_0_8,138
9793,44,26,4,group_0,user_0_0,337
9794,44,17,2,group_0,user_0_6,328
9795,10,26,0,group_0,user_0_2,906
9796,10,10,2,group_0,user_0_2,530
9797,10,24,2,group_0,user_0_3,167
9798,40,38,4,group_0,user_0_1,569
9799,19,9,4,group_0,user_0_9,580
9800,40,10,3,group_0,user_0_8,963
9801,15,26,3,group_0,user_0_9,778
9802,19,24,0,group_0,user_0_0,859
9803,19,17,2,group_0,user_0_2,909
9804,23,35,3,group_0,user_0_6,813
9805,19,24,2,group_0,user_0_1,341
9806,14,9,3,group_0,user_0_9,168
9807,13,13,0,group_0,user_0_8,168
9808,37,13,0,group_0,user_0_1,969
9809,9,13,3,group_0,user_0_6,816
9810,15,22,4,group_0,user_0_2,690
9811,9,35,3,group_0,user_0_5,180
9812,14,26,3,group_0,user_0_5,217
9813,44,24,0,group_0,user_0_1,268
9814,19,26,2,group_0,user_0_6,803
9815,37,38,1,group_0,user_0_6,221
9816,22,14,0,group_0,user_0_3,837
9817,44,38,1,group_0,user_0_5,51
9818,19,12,3,group_0,user_0_4,982
9819,15,22,1,group_0,user_0_2,17
9820,6,35,0,group_0,user_0_4,242
9821,10,14,1,group_0,user_0_6,337
9822,37,22,4,group_0,user_0_2,545
9823,6,39,0,group_0,user_0_0,200
9824,19,17,2,group_0,user_0_0,668
9825,31,14,3,group_0,user_0_4,700
9826,10,35,3,group_0,user_0_4,927
9827,40,9,1,group_0,user_0_2,946
9828,15,17,4,group_0,user_0_6,659
9829,44,38,4,group_0,user_0_1,514
9830,44,13,1,group_0,user_0_3,477
9831,6,24,4,group_0,user_0_7,249
9832,9,9,1,group_0,user_0_0,696
9833,15,17,0,group_0,user_0_7,149
9834,9,14,4,group_0,user_0_9,362
9835,6,22,1,group_0,user_0_9,818
9836,9,26,0,group_0,user_0_5,386
9837,10,9,4,group_0,user_0_3,731
9838,6,4,3,group_0,user_0_1,614
9839,10,38,0,group_0,user_0_3,71
9840,40,35,3,group_0,user_0_1,878
9841,9,35,4,group_0,user_0_4,230
9842,9,12,1,group_0,user_0_1,879
9843,23,12,4,group_0,user_0_0,555
9844,37,17,4,group_0,user_0_5,489
9845,10,14,3,group_0,user_0_4,204
9846,23,4,2,group_0,user_0_0,66
9847,9,4,4,group_0,user_0_9,653
9848,13,24,4,group_0,user_0_9,866
9849,6,26,2,group_0,user_0_8,542
9850,13,15,3,group_0,user_0_6,212
9851,37,15,1,group_0,user_0_6,518
9852,31,4,3,group_0,user_0_1,812
9853,40,22,1,group_0,user_0_1,836
9854,19,9,4,group_0,user_0_2,823
9855,21,26,0,group_0,user_0_1,15
9856,27,15,3,group_0,user_0_0,297
9857,14,12,2,group_0,user_0_5,973
9858,40,9,2,group_0,user_0_1,21
9859,13,39,1,group_0,user_0_5,755
9860,21,39,1,group_0,user_0_5,335
9861,14,26,3,group_0,user_0_9,734
9862,15,17,2,group_0,user_0_7,786
9863,23,15,3,group_0,user_0_6,781
9864,14,10,4,group_0,user_0_2,873
9865,21,13,4,group_0,user_0_4,306
9866,22,22,3,group_0,user_0_0,252
9867,44,26,2,group_0,user_0_1,814
9868,14,9,1,group_0,user_0_3,888
9869,22,10,4,group_0,user_0_4,951
9870,44,13,0,group_0,user_0_1,718
9871,21,14,1,group_0,user_0_0,911
9872,22,38,1,group_0,user_0_9,364
9873,31,10,0,group_0,user_0_8,656
9874,6,17,0,group_0,user_0_9,180
9875,19,13,4,group_0,user_0_6,309
9876,37,15,3,group_0,user_0_5,950
9877,22,13,1,group_0,user_0_0,462
9878,13,35,2,group_0,user_0_7,899
9879,37,12,3,group_0,user_0_1,910
9880,37,13,2,group_0,user_0_9,293
9881,10,39,3,group_0,user_0_0,305
9882,10,39,4,group_0,user_0_7,223
9883,9,24,4,group_0,user_0_1,65
9884,23,14,2,group_0,user_0_9,134
9885,40,14,2,group_0,user_0_8,192
9886,23,35,3,group_0,user_0_6,521
9887,27,10,1,group_0,user_0_1,758
9888,40,39,0,group_0,user_0_2,705
9889,31,10,1,group_0,user_0_1,836
9890,14,26,0,group_0,user_0_2,583
9891,15,13,0,group_0,user_0_6,427
9892,40,10,1,group_0,user_0_1,226
9893,23,13,4,group_0,user_0_5,349
9894,14,24,4,group_0,user_0_1,410
9895,9,24,1,group_0,user_0_2,577
9896,27,15,4,group_0,user_0_9,560
9897,10,4,1,group_0,user_0_5,393
9898,14,38,2,group_0,user_0_6,707
9899,9,9,2,group_0,user_0_3,807
9900,19,15,4,group_0,user_0_6,10
9901,44,4,0,group_0,user_0_6,673
9902,15,39,3,group_0,user_0_4,282
9903,23,26,0,group_0,user_0_9,399
9904,31,13,0,group_0,user_0_0,32
9905,31,22,4,group_0,user_0_8,897
9906,15,14,0,group_0,user_0_3,958
9907,14,13,3,group_0,user_0_7,658
9908,13,14,2,group_0,user_0_8,532
9909,23,22,2,group_0,user_0_4,203
9910,37,26,2,group_0,user_0_8,61
9911,13,24,4,group_0,user_0_9,95
9912,37,38,3,group_0,user_0_7,641
9913,14,9,0,group_0,user_0_8,693
9914,19,24,4,group_0,user_0_4,392
9915,31,14,2,group_0,user_0_0,658
9916,19,38,1,group_0,user_0_3,325
9917,15,22,4,group_0,user_0_0,632
9918,44,17,1,group_0,user_0_7,491
9919,37,17,2,group_0,user_0_3,884
9920,31,14,3,group_0,user_0_4,802
9921,37,4,3,group_0,user_0_6,83
9922,23,17,3,group_0,user_0_1,652
9923,27,38,0,group_0,user_0_7,638
9924,6,14,4,group_0,user_0_8,302
9925,14,10,0,group_0,user_0_1,453
9926,44,10,1,group_0,user_0_8,816
9927,37,22,1,group_0,user_0_3,457
9928,27,13,2,group_0,user_0_8,179
9929,9,24,4,group_0,user_0_4,309
9930,6,10,2,group_0,user_0_3,677
9931,37,15,2,group_0,user_0_4,903
9932,19,26,0,group_0,user_0_8,828
9933,44,15,3,group_0,user_0_6,578
9934,15,22,2,group_0,user_0_9,891
9935,21,17,2,group_0,user_0_9,122
9936,10,10,3,group_0,user_0_0,819
9937,40,15,4,group_0,user_0_1,702
9938,14,26,1,group_0,user_0_9,722
9939,31,24,0,group_0,user_0_7,744
9940,14,26,0,group_0,user_0_3,750
9941,21,35,2,group_0,user_0_4,912
9942,31,24,1,group_0,user_0_1,928
9943,15,14,3,group_0,user_0_9,187
9944,13,15,2,group_0,user_0_6,697
9945,13,35,0,group_0,user_0_1,955
9946,27,9,3,group_0,user_0_7,475
9947,9,14,0,group_0,user_0_9,710
9948,21,12,0,group_0,user_0_6,933
9949,21,26,2,group_0,user_0_6,727
9950,10,26,4,group_0,user_0_6,420
9951,14,39,0,group_0,user_0_3,741
9952,19,35,3,group_0,user_0_0,107
9953,6,24,2,group_0,user_0_1,295
9954,13,14,4,group_0,user_0_1,864
9955,31,15,4,group_0,user_0_8,978
9956,31,13,0,group_0,user_0_9,208
9957,44,15,2,group_0,user_0_1,577
9958,27,13,2,group_0,user_0_6,674
9959,19,12,0,group_0,user_0_1,808
9960,44,38,0,group_0,user_0_7,312
9961,23,10,3,group_0,user_0_7,806
9962,14,17,4,group_0,user_0_8,428
9963,14,12,4,group_0,user_0_7,649
9964,14,22,2,group_0,user_0_0,650
9965,44,4,2,group_0,user_0_9,999
9966,44,10,3,group_0,user_0_7,192
9967,22,24,4,group_0,user_0_3,52
9968,14,24,1,group_0,user_0_7,950
9969,15,38,3,group_0,user_0_2,526
9970,15,17,3,group_0,user_0_4,363
9971,19,12,4,group_0,user_0_3,913
9972,44,35,0,group_0,user_0_7,996
9973,37,38,0,group_0,user_0_1,639
9974,22,26,3,group_0,user_0_7,418
9975,13,35,0,group_0,user_0_3,600
9976,40,22,4,group_0,user_0_6,687
9977,37,17,3,group_0,user_0_3,403
9978,44,9,3,group_0,user_0_1,676
9979,10,38,3,group_0,user_0_4,253
9980,44,15,0,group_0,user_0_5,172
9981,37,4,2,group_0,user_0_1,307
9982,37,15,3,group_0,user_0_9,541
9983,23,17,0,group_0,user_0_1,136
9984,6,9,4,group_0,user_0_2,192
9985,10,17,3,group_0,user_0_8,89
9986,14,14,3,group_0,user_0_1,810
9987,15,35,3,group_0,user_0_2,194
9988,21,22,3,group_0,user_0_6,855
9989,21,35,3,group_0,user_0_8,15
9990,37,10,2,group_0,user_0_6,287
9991,31,35,0,group_0,user_0_6,31
9992,22,4,2,group_0,user_0_8,6
9993,13,10,0,group_0,user_0_4,730
9994,23,22,1,group_0,user_0_2,637
9995,27,4,3,group_0,user_0_8,183
9996,14,39,3,group_0,user_0_7,137
9997,21,39,1,group_0,user_0_5,863
9998,9,24,1,group_0,user_0_5,566
9999,13,35,4,group_0,user_0_6,172
10000,71,60,2,group_0,user_0_7,945
10001,64,47,1,group_0,user_0_8,58
10002,76,60,4,group_0,user_0_7,675
10003,73,50,1,group_0,user_0_3,260
10004,75,58,2,group_0,user_0_0,436
10005,63,57,4,group_0,user_0_9,385
10006,64,57,3,group_0,user_0_6,915
10007,74,58,0,group_0,user_0_5,32
10008,75,63,4,group_0,user_0_9,802
10009,75,57,0,group_0,user_0_7,580
10010,71,69,4,group_0,user_0_0,41
10011,58,47,4,group_0,user_0_1,497
10012,64,60,3,group_0,user_0_1,613
10013,64,58,1,group_0,user_0_6,675
10014,71,63,4,group_0,user_0_6,878
10015,74,67,3,group_0,user_0_6,603
10016,75,66,3,group_0,user_0_7,120
10017,73,44,3,group_0,user_0_2,215
10018,76,63,3,group_0,user_0_9,960
10019,63,57,1,group_0,user_0_1,673
10020,63,67,2,group_0,user_0_0,86
10021,71,58,4,group_0,user_0_8,919
10022,76,68,3,group_0,user_0_7,186
10023,71,50,3,group_0,user_0_4,635
10024,76,50,4,group_0,user_0_4,134
10025,63,63,3,group_0,user_0_2,321
10026,71,69,1,group_0,user_0_4,32
10027,64,50,2,group_0,user_0_7,496
10028,74,58,2,group_0,user_0_1,275
10029,74,67,0,group_0,user_0_3,851
10030,58,47,2,group_0,user_0_1,118
10031,75,47,2,group_0,user_0_3,492
10032,58,63,3,group_0,user_0_1,66
10033,75,60,4,group_0,user_0_4,98
10034,76,50,2,group_0,user_0_1,267
10035,76,67,0,group_0,user_0_4,631
10036,76,58,2,group_0,user_0_6,43
10037,75,57,3,group_0,user_0_7,856
10038,74,47,3,group_0,user_0_6,85
10039,76,47,2,group_0,user_0_2,995
10040,58,67,2,group_0,user_0_7,403
10041,58,67,0,group_0,user_0_6,282
10042,58,66,0,group_0,user_0_6,403
10043,64,66,2,group_0,user_0_9,802
10044,75,66,1,group_0,user_0_9,413
10045,74,66,3,group_0,user_0_4,334
10046,64,58,3,group_0,user_0_8,810
10047,64,58,0,group_0,user_0_4,663
10048,74,50,2,group_0,user_0_0,54
10049,75,63,2,group_0,user_0_5,920
10050,76,58,2,group_0,user_0_5,972
10051,58,58,4,group_0,user_0_0,426
10052,71,68,3,group_0,user_0_5,87
10053,73,57,1,group_0,user_0_6,481
10054,63,50,2,group_0,user_0_9,482
10055,76,63,3,group_0,user_0_3,29
10056,75,63,4,group_0,user_0_3,198
10057,58,67,4,group_0,user_0_1,260
10058,76,67,0,group_0,user_0_7,260
10059,58,44,3,group_0,user_0_8,346
10060,71,60,2,group_0,user_0_3,146
10061,73,67,1,group_0,user_0_5,645
10062,71,69,3,group_0,user_0_4,193
10063,75,47,1,group_0,user_0_7,418
10064,76,44,1,group_0,user_0_3,605
10065,71,47,3,group_0,user_0_1,548
10066,75,68,0,group_0,user_0_6,729
10067,71,44,1,group_0,user_0_9,386
10068,74,66,2,group_0,user_0_5,433
10069,75,47,4,group_0,user_0_2,940
10070,76,68,2,group_0,user_0_7,651
10071,63,58,4,group_0,user_0_3,106
10072,75,67,4,group_0,user_0_4,897
10073,73,60,0,group_0,user_0_6,459
10074,64,68,4,group_0,user_0_9,288
10075,74,67,3,group_0,user_0_0,167
10076,76,50,2,group_0,user_0_8,150
10077,73,68,4,group_0,user_0_0,704
10078,63,63,4,group_0,user_0_1,378
10079,76,50,0,group_0,user_0_1,789
10080,76,57,4,group_0,user_0_6,614
10081,58,66,3,group_0,user_0_5,906
10082,76,44,0,group_0,user_0_4,667
10083,73,67,3,group_0,user_0_3,936
10084,75,50,3,group_0,user_0_1,251
10085,58,66,3,group_0,user_0_3,475
10086,74,44,1,group_0,user_0_0,547
10087,74,67,4,group_0,user_0_2,792
10088,76,63,1,group_0,user_0_1,711
10089,71,50,0,group_0,user_0_4,966
10090,71,44,3,group_0,user_0_4,66
10091,74,66,4,group_0,user_0_6,527
10092,75,67,2,group_0,user_0_2,186
10093,71,57,3,group_0,user_0_3,56
10094,75,57,1,group_0,user_0_0,369
10095,76,66,0,group_0,user_0_3,756
10096,74,69,2,group_0,user_0_1,49
10097,74,58,4,group_0,user_0_8,514
10098,58,50,4,group_0,user_0_4,590
10099,63,60,3,group_0,user_0_6,62
10100,76,67,2,group_0,user_0_8,105
10101,76,67,0,group_0,user_0_6,792
10102,76,47,3,group_0,user_0_0,600
10103,64,63,1,group_0,user_0_0,444
10104,58,60,4,group_0,user_0_6,366
10105,71,44,4,group_0,user_0_6,763
10106,74,50,3,group_0,user_0_6,658
10107,76,57,1,group_0,user_0_7,847
10108,74,57,3,group_0,user_0_0,831
10109,64,47,0,group_0,user_0_4,633
10110,58,57,3,group_0,user_0_5,41
10111,64,60,2,group_0,user_0_4,10
10112,71,47,0,group_0,user_0_9,882
10113,73,47,3,group_0,user_0_3,323
10114,76,68,1,group_0,user_0_5,594
10115,64,50,3,group_0,user_0_4,341
10116,71,66,2,group_0,user_0_2,534
10117,76,66,2,group_0,user_0_6,978
10118,73,58,1,group_0,user_0_6,725
10119,71,44,4,group_0,user_0_7,823
10120,64,50,1,group_0,user_0_3,929
10121,71,50,2,group_0,user_0_1,23
